question_id,text,x_corr,y_corr
0625_m15_qp_12_01,"1  A student uses a measuring cylinder to measure the volume of some water. The diagram shows 
",49.60629,75.2325464
0625_m15_qp_12_02,"2  The graph represents the motion of a train travelling between two stations. 
 
",49.60732576,329.0477395
0625_m15_qp_12_03,"3  A car travels 6.0 km along a main road in 6.0 minutes. It then travels 2.0 km along a minor road in 
",49.60629,75.2325464
0625_m15_qp_12_04,"4  Two metal blocks P and Q have identical dimensions. They hang on identical spring balances. 
 
",49.60603616,374.4866931
0625_m15_qp_12_05,"5  A person measures the length, width, height and mass of a metal block with rectangular sides. 
 
",49.60629,87.87531718
0625_m15_qp_12_06,"6  The diagram shows the only three forces acting on an object. 
 
",49.60629,239.7009702
0625_m15_qp_12_07,"7  A uniform rod rests on a pivot at its centre. The rod is not attached to the pivot. Forces are then 
",49.60651576,431.5483446
0625_m15_qp_12_08,"8  A  helicopter  takes  off  from  the  ground  and  rises  vertically.  It  then  hovers  at  a  constant  height 
",49.60629,75.2325464
0625_m15_qp_12_09,"9  Four people of equal weight on a beach use different routes to get to the top of a sea wall. 
 
",49.60607003,255.6587688
0625_m15_qp_12_10,"10  A vehicle sinks into soft ground. 
 
 
 
",49.60629,619.8543862
0625_m15_qp_12_11,"11  A manometer is used to measure the pressure of a gas trapped in a cylinder. 
 
",49.60629,87.87531718
0625_m15_qp_12_12,"12  Extremely small pollen grains in water are viewed through a microscope. The grains are seen to 
",49.60679046,329.1036928
0625_m15_qp_12_13,"13  A gas is compressed in a sealed cylinder by moving a piston. 
 
",49.60679046,516.3054795
0625_m15_qp_12_14,"14  When steam condenses it becomes liquid water. When liquid water solidifies it becomes ice. 
 
",49.60629,87.87531718
0625_m15_qp_12_15,"15  A thermometer has graduations which start at –10 
 
",49.60629,296.7314949
0625_m15_qp_12_16,"16  What is the name of the process of heat transfer using electromagnetic waves? 
",49.60629,534.133788
0625_m15_qp_12_17,"17  Ice is trapped by a metal gauze at the bottom of a tube containing water. 
 
",49.60629,87.87531718
0625_m15_qp_12_18,"18  A transverse wave moves along a rope. 
 
",49.60767312,424.6599845
0625_m15_qp_12_19,"19  The diagram shows a water wave passing through a gap in a harbour wall. The wavefronts curve 
",49.60629,75.2325464
0625_m15_qp_12_20,"20  Which labelled distance is the focal length of the lens? 
 
",49.60629,462.5594446
0625_m15_qp_12_21,"21  A ray of light is reflected by two parallel plane mirrors X and Y. 
 
",49.60629,87.87531718
0625_m15_qp_12_22,"22  How do infra-red waves differ from ultraviolet waves? 
",49.60842445,368.0224155
0625_m15_qp_12_23,"23  What is the approximate range of audible sound frequencies for a human with good hearing? 
",49.60820448,494.562527
0625_m15_qp_12_24,"24  A pulse of sound is produced at the bottom of a boat. The sound travels through the water and is 
reflected from the sea-bed. The sound reaches the boat again after 1.3 s. The sea-bed is 1000 m 
below the boat. 
",49.60629,100.5177272
0625_m15_qp_12_25,"25  Which metal is suitable to use to make a permanent magnet? 
",49.6071028,320.0617446
0625_m15_qp_12_26,"26  The diagram shows two magnets and two iron rods placed in a line. 
 
",49.60699282,459.2446269
0625_m15_qp_12_27,"27  A teacher wishes to show the production of electrostatic charges. 
 
",49.60629,87.87531718
0625_m15_qp_12_28,"28  A student wishes to determine the resistance of a resistor. She uses an ammeter and a voltmeter 
",49.60629,265.0149977
0625_m15_qp_12_29,"29  A battery is connected to two crocodile clips and a lamp. 
 
",49.60568834,87.87531718
0625_m15_qp_12_30,"30  In which circuit can the lamps be switched on and off independently? 
 
",49.60629,87.87531718
0625_m15_qp_12_31,"31  Two resistors, with resistances R1 and R2, are connected in parallel. 
 
",49.6071216,449.4627172
0625_m15_qp_12_32,"32  In the circuit shown, the switch is closed for a long time, then opened. 
 
",49.60629,87.87531718
0625_m15_qp_12_33,"33  Either a fuse or a circuit-breaker can be used to protect electrical cables from large currents that 
",49.60677912,430.6975578
0625_m15_qp_12_34,"34  Which device uses slip rings? 
",49.60629,75.2325464
0625_m15_qp_12_35,"35  The diagram shows a coil of wire connected to a voltmeter. 
 
",49.60618002,214.4144388
0625_m15_qp_12_36,"36  A step-down transformer is used to light a 12 V lamp from a 240 V mains supply. The lamp lights 
",49.60658048,499.8914286
0625_m15_qp_12_37,"37  What happens in the process of thermionic emission? 
",49.60629,75.2325464
0625_m15_qp_12_38,"38  Which  row  shows  the  relative  ionising  effects  and  penetrating  abilities  of  α-particles  and  
",49.60618002,202.5085608
0625_m15_qp_12_39,"39  A radioactive substance has a half-life of 2 weeks. At the beginning of an investigation, a sample 
",49.60629,372.0205638
0625_m15_qp_12_40,"40  A nuclide has the symbol  C14
 
",49.60658352,492.2084712
0625_m16_qp_22_01,"1  The diameter of a copper wire is thought to be approximately 0.3 mm. 
 
",49.60629,87.87531718
0625_m16_qp_22_02,"2  Which is a unit of acceleration? 
",49.6073309,239.7002004
0625_m16_qp_22_03,"3  An  object  is  released  from  rest  and  falls  to  Earth.  During  its  fall,  the  object  is  affected  by  air 
",49.60674408,301.2962588
0625_m16_qp_22_04,"4  A concrete post is carried up a very high mountain. At the top of the mountain, the gravitational 
",49.60674408,465.7931684
0625_m16_qp_22_05,"5  The diagram shows a cuboid block made from a metal of density 2.5 g / cm3. 
 
",49.60629,87.87531718
0625_m16_qp_22_06,"6  The  diagram  shows  an  object  moving  at  a  constant  speed  in  a  circular  path  in  the  direction 
",49.60698352,283.7498588
0625_m16_qp_22_07,"7  A spring obeys Hooke’s law. 
 
",49.60629,87.87531718
0625_m16_qp_22_08,"8  Which is the value of a vector quantity? 
",49.60782022,447.1098828
0625_m16_qp_22_09,"9  The table gives four energy sources and states whether the energy of the source is derived from 
",49.60663574,574.4706364
